user_id,support_tickets_90d,ticket_avg_resolution_hrs_90d
5088-QZLRL,0,4.2
8023-QHAIO,0,8.8
4397-FRLTA,1,13.6
3057-VJJQE,0,11.5
5087-SUURX,0,10.0
2302-OUZXB,1,12.0
8133-ANHHJ,1,7.8
2270-CHBFN,0,1.3
0013-EXCHZ,0,10.0
5982-FPVQN,0,5.2
9107-UKCKY,0,10.1
4654-ULTTN,0,7.6
5550-VFRLC,0,18.0
5546-BYZSM,0,5.5
1492-KGETH,1,11.7
4929-BSTRX,0,12.9
4163-HFTUK,0,15.6
8215-NGSPE,0,5.1
2225-ZRGSG,1,15.4
8859-YSTWS,0,6.6
5271-YNWVR,0,14.1
7601-DHFWZ,1,14.0
2657-ALMWY,0,13.1
6330-JKLPC,0,11.3
4667-OHGKG,0,4.4
1998-VHJHK,0,17.9
1707-HABPF,0,6.9
1660-HSOOQ,0,12.7
7253-UVNDW,0,9.9
0487-VVUVK,0,1.0
7228-OMTPN,0,11.2
5063-IUOKK,0,11.0
4508-OEBEY,0,7.5
0027-KWYKW,0,8.1
2308-STERM,0,7.2
5982-XMDEX,1,8.8
6284-AHOOQ,1,7.9
6051-PTVNS,1,9.4
2344-JMOGN,0,16.2
3799-ISUZQ,0,4.1
2877-VDUER,0,3.7
9152-AMKAK,1,5.6
1794-HBQTJ,1,7.4
9432-VOFYX,2,7.4
8049-WJCLQ,0,8.8
6586-PSJOX,1,4.7
2460-FPSYH,0,13.7
9705-ZJBCG,1,7.9
4818-DRBQT,0,5.2
1320-HTRDR,0,4.3
6847-KJLTS,0,9.5
9670-BPNXF,1,7.9
3913-FCUUW,1,5.5
3301-VKTGC,1,16.3
1493-AMTIE,0,20.0
9555-SAHUZ,1,12.3
0816-TSPHQ,2,16.1
9932-WBWIK,0,22.6
4619-EVPHY,1,15.4
5286-YHCVC,0,9.3
6424-ELEYH,0,15.1
4391-RESHN,0,15.8
9115-YQHGA,1,11.9
4462-CYWMH,0,12.4
8963-MQVYN,1,8.7
2458-EOMRE,0,15.0
9334-GWGOW,0,1.8
6821-BUXUX,0,7.9
5028-HTLJB,0,11.5
9801-GDWGV,0,18.1
6542-LWGXJ,1,14.9
5567-GZKQY,1,6.7
1222-LRYKO,2,2.4
2320-JRSDE,0,12.5
2087-QAREY,0,8.7
0601-WZHJF,0,14.9
4423-JWZJN,0,3.9
5143-WMWOG,1,8.4
6490-FGZAT,1,11.4
5393-RXQSZ,1,12.2
7452-FOLON,0,15.7
2320-TZRRH,0,6.9
0231-LXVAP,0,5.2
9444-JTXHZ,4,12.0
4942-VZZOM,1,10.0
5510-BOIUJ,0,8.4
7502-BNYGS,0,7.0
4291-HYEBC,0,13.0
6147-CBCRA,0,11.0
6047-SUHPR,0,3.4
4471-KXAUH,0,7.0
9752-ZNQUT,0,14.0
7638-QVMVY,0,10.8
1576-PFZIW,0,14.1
5666-MBJPT,0,6.9
7312-XSBAT,0,9.0
3096-GKWEB,1,13.8
2371-JQHZZ,1,7.1
0674-GCDXG,1,8.8
1121-QSIVB,2,16.6
4396-KLSEH,1,11.5
3244-DCJWY,1,7.3
2824-MYYBN,0,9.0
0875-CABNR,0,10.9
6345-HOVES,0,12.2
8318-LCNBW,0,10.7
6469-QJKZW,0,10.1
0147-ESWWR,0,5.6
1217-VASWC,1,9.9
7812-FZHPE,2,3.0
6370-ZVHDV,0,6.4
5915-DGNVC,0,11.9
6260-XLACS,1,10.8
3566-CAAYU,0,13.8
4983-CCWMC,0,13.8
9103-CXVOK,0,14.8
2896-TBNBE,0,7.8
4797-AXPXK,1,2.9
5229-PRWKT,0,13.5
6982-UQZLY,0,7.4
2522-WLNSF,0,8.5
3841-CONLJ,1,1.3
5057-LCOUI,0,7.3
0193-ESZXP,0,12.1
4475-NVTLU,0,12.9
4369-HTUIF,0,10.7
9386-LDCZR,0,11.4
9585-KKMFD,1,14.5
5399-ZIMKF,0,21.8
0336-KXKFK,1,9.6
5619-XZZKR,0,1.1
3948-FVVRP,1,16.7
5327-XOKKY,1,8.7
0983-TATYJ,0,10.6
1813-JYWTO,0,19.3
0156-FVPTA,0,6.2
1984-FCOWB,1,11.3
0654-HMSHN,0,9.4
6719-OXYBR,0,9.5
3312-ZWLGF,0,15.7
6476-YHMGA,1,6.9
5287-QWLKY,1,11.9
0795-XCCTE,0,13.7
0168-XZKBB,0,12.3
3785-NRHYR,0,15.7
5196-SGOAK,0,10.2
4537-DKTAL,1,12.4
7072-MBHEV,0,8.2
5602-BVFMK,0,12.3
6297-NOOPG,0,15.4
1891-UAWWU,0,6.9
8204-TIFGJ,1,11.3
8050-DVOJX,0,15.1
6108-OQZDQ,0,8.5
0363-QJVFX,0,6.8
8903-XEBGX,0,8.0
8169-SAEJD,0,12.2
9840-DVNDC,2,8.3
1089-XZWHH,0,14.1
2325-WINES,0,6.3
6064-ZATLR,0,13.9
3096-JRDSO,1,5.3
7824-PANSQ,0,11.8
8042-JVNFH,0,8.9
9648-BCHKM,0,11.7
2888-ADFAO,0,12.5
8707-HOEDG,0,13.5
3374-LXDEV,1,6.4
4072-IPYLT,0,5.0
7167-PCEYD,0,6.9
4936-YPJNK,0,2.7
1580-BMCMR,0,7.4
4817-KEQSP,1,10.8
6408-WHTEF,0,9.5
9251-AWQGT,2,6.0
8749-CLJXC,0,4.2
7989-VCQOH,0,4.2
5049-GLYVG,0,8.8
4199-QHJNM,0,10.5
8882-TLVRW,1,9.2
5883-GTGVD,1,8.9
5135-GRQJV,1,17.1
2384-OVPSA,1,11.1
1371-WEPDS,0,14.6
3580-GICBM,0,10.1
4817-QRJSX,0,1.0
9730-DRTMJ,3,7.5
4686-UXDML,1,12.5
3349-ANQNH,1,12.9
2398-YPMUR,1,9.0
0932-YIXYU,0,7.6
7480-SPLEF,0,15.0
7636-XUHWW,1,7.6
1431-CYWMH,0,12.1
5937-EORGB,3,10.0
6349-JDHQP,0,15.8
5539-HIVAK,0,7.0
5847-MXBEO,2,12.2
9985-MWVIX,0,6.6
4583-PARNH,1,11.7
1116-FRYVH,0,13.8
1421-HCERK,0,13.4
9633-XQABV,0,11.1
0716-BQNDX,0,12.3
1265-XTECC,0,14.6
1183-CANVH,2,13.7
1972-XMUWV,1,18.2
8679-LZBMD,0,9.7
3407-JMJQQ,0,13.4
6252-DFGTK,0,4.0
1539-LNKHM,0,9.9
8645-KOMJQ,1,17.1
0289-IVARM,1,12.7
9761-XUJWD,0,14.4
4057-FKCZK,0,8.9
4291-TPNFG,0,11.1
6087-YPWHO,0,10.0
3090-QFUVD,0,14.3
2237-ZFSMY,0,9.9
1722-LDZJS,0,14.2
1818-ESQMW,1,9.0
4871-JTKJF,1,6.4
1415-YFWLT,0,12.2
7401-RUBNK,1,10.6
0506-YLVKJ,0,5.0
8661-BOYNW,1,12.3
6711-VTNRE,0,5.1
4815-GBTCD,0,5.5
2805-AUFQN,1,6.7
0980-PVMRC,0,9.0
7233-DRTRF,2,15.4
3500-RMZLT,0,3.5
3873-NFTGI,1,10.2
1162-ECVII,1,10.1
7048-GXDAY,0,13.0
8571-ZCMCX,1,9.7
1169-WCVAK,1,10.1
4548-SDBKE,0,6.4
8066-POXGX,0,3.8
7129-CAKJW,0,17.4
8695-ARGXZ,0,8.3
3570-YUEKJ,0,10.8
4143-OOBWZ,0,13.7
1555-HAPSU,0,8.0
1697-NVVGY,0,7.7
7854-EKTJL,1,8.8
8464-EETCQ,0,12.8
2419-FSORS,0,3.1
8132-YPVBX,0,13.6
9102-IAYHT,0,15.0
6754-LZUKA,0,17.7
3422-LYEPQ,0,9.3
8099-MZPUJ,0,9.3
0787-LHDYT,0,10.9
2642-DTVCO,1,14.6
0374-IOEGQ,2,17.9
4361-JEIVL,1,15.1
3197-NNYNB,0,15.7
3396-DKDEL,1,12.9
1752-OZXFY,0,7.5
9066-QRSDU,0,7.0
9112-WSNPU,0,12.6
9867-NNXLC,1,7.5
5321-NTRKC,0,7.1
1363-TXLSL,0,12.3
9507-EXLTT,0,8.4
3161-GETRM,1,3.7
0402-OAMEN,0,13.1
6933-VLYFX,1,7.1
6754-WKSHP,0,5.3
9846-GKXAS,0,11.5
6017-PPLPX,0,11.8
4976-LNFVV,0,2.9
5055-MGMGF,0,8.0
4641-FROLU,0,11.1
2862-JVEOY,0,7.5
2969-QWUBZ,0,8.5
9822-BIIGN,0,5.6
2077-MPJQO,1,11.4
1534-OULXE,0,12.9
7136-RVDTZ,0,6.0
2971-SGAFL,2,10.3
1480-IVEVR,0,10.5
2905-KFQUV,0,13.8
4581-SSPWD,2,13.7
3370-HXOPH,0,10.4
9391-YZEJW,0,7.6
9958-MEKUC,0,5.7
0281-CNTZX,0,9.8
6927-WTFIV,0,7.5
4118-CEVPF,0,17.6
3398-ZOUAA,0,8.1
9114-VEPUF,0,17.5
7876-BEUTG,0,11.2
2338-BQEZT,0,12.5
9873-MNDKV,0,7.5
0378-NHQXU,0,3.4
8241-JUIQO,2,5.8
2194-IIQOF,0,2.9
4512-ZUIYL,0,9.3
9631-RXVJM,0,8.6
9584-EXCDZ,0,5.2
7969-AULMZ,0,10.9
5093-FEGLU,0,14.6
2621-UDNLU,0,11.3
7526-IVLYU,1,5.4
2428-HYUNX,0,14.1
9214-EKVXR,0,4.3
3410-MHHUM,0,12.3
0568-ONFPC,0,1.0
0733-VUNUW,0,3.4
4550-EVXNY,1,13.5
2122-YWVYA,1,13.4
2968-SSGAA,3,6.2
2296-DKZFP,1,8.6
4844-JJWUY,0,11.1
6777-TGHTM,1,6.2
8909-BOLNL,0,8.8
6603-YRDCJ,1,9.0
3538-WZPHD,0,18.3
3229-USWAR,0,9.1
2138-VFAPZ,0,13.2
6131-JLWZM,0,14.0
4785-QRJHC,0,12.5
0269-XFESX,1,10.4
1709-EJDOX,1,9.8
4316-XCSLJ,0,16.0
8610-WFCJF,2,11.6
9693-XMUOB,0,12.4
0383-CLDDA,1,10.7
4905-JEFDW,0,12.0
2709-UQGNP,1,6.5
3549-ZTMNH,1,8.4
7881-INRLC,1,7.2
8033-ATFAS,1,8.4
1635-NZATJ,1,6.2
0562-HKHML,0,2.4
8277-RVRSV,0,13.2
9943-VSZUV,0,10.5
0117-LFRMW,0,7.9
6172-FECYY,0,9.7
7054-ENNGU,1,8.1
1455-HFBXA,0,12.1
9402-CXWPL,0,6.4
1628-BIZYP,0,11.0
1965-AKTSX,0,11.1
0082-LDZUE,0,20.3
4786-UKSNZ,0,8.8
5343-SGUBI,0,4.9
0856-NAOES,1,2.8
1976-AZZPJ,0,7.6
7248-VZQLC,1,9.4
6156-UZDLF,1,10.4
3099-OONVS,0,7.8
9500-WBGRP,0,5.3
5183-KLYEM,0,12.1
5144-PQCDZ,0,17.0
8514-VZHEB,0,18.9
6625-IUTTT,0,12.3
9355-NPPFS,0,13.5
0068-FIGTF,2,12.6
5965-GGPRW,0,9.5
8035-PWSEV,0,11.6
2236-HILPA,0,8.8
1840-BIUOG,0,7.5
1356-MKYSK,0,9.3
6080-LNESI,1,15.4
1830-IPXVJ,1,16.2
5828-DWPIL,0,9.4
8398-TBIYD,0,12.0
0011-IGKFF,1,10.0
4192-GORJT,0,10.6
6496-SLWHQ,0,9.4
9912-GVSEQ,0,11.4
2931-FSOHN,0,9.9
9418-RUKPH,0,7.5
5383-MMTWC,0,7.9
9971-ZWPBF,1,10.8
4712-AUQZO,0,1.0
9711-FJTBX,1,15.2
2908-ZTPNF,0,7.1
7240-ETPTR,0,1.0
2202-CUYXZ,0,10.3
5995-OIGLP,0,7.2
8421-WZOOW,0,14.8
6261-RCVNS,0,8.4
7951-QKZPL,0,8.8
1414-YADCW,0,8.7
8756-RDDLT,0,11.8
2862-PFNIK,0,12.5
5816-QVHRX,0,10.4
4430-YHXGG,0,7.9
6888-SBYAI,0,15.3
7395-XWZOY,1,11.2
7169-YWAMK,1,15.5
3640-PHQXK,0,10.6
6877-LGWXO,1,7.9
6859-RKMZJ,0,3.6
2729-VNVAP,0,10.0
2957-JIRMN,1,6.3
2049-BAFNW,0,7.4
3842-QTGDL,0,9.6
7163-OCEQI,1,11.5
9782-LGXMC,1,4.2
5975-BAICR,0,4.9
8019-ENHXU,0,10.9
5167-GBFRE,0,14.7
9033-EOXWV,2,8.1
4673-KKSLS,0,7.4
4853-OITSN,1,5.8
9800-OUIGR,0,3.9
1324-NLTJE,0,6.3
2324-EFHVG,0,12.3
7094-MSZAO,0,12.0
1522-VVDMG,0,12.9
6907-CQGPN,2,7.6
0780-XNZFN,1,8.3
0239-OXEXL,0,10.2
2675-IJRGJ,0,7.8
7049-GKVZY,1,3.4
8577-QSOCG,0,5.7
3721-CNZHX,0,4.7
0212-ISBBF,0,11.5
9185-TQCVP,1,11.6
3585-YNADK,1,4.7
5271-DBYSJ,0,6.7
1099-GODLO,1,7.6
6828-HMKWP,0,1.9
5567-WSELE,0,8.2
1472-TNCWL,0,16.6
8063-RJYNF,0,14.3
0687-ZVTHB,0,2.3
2080-GKCWQ,0,8.4
9661-ACXBS,0,5.2
2193-SFWQW,3,8.0
5656-JAMLX,0,10.9
3462-BJQQA,0,12.3
0442-TDYUO,0,7.6
6733-LRIZX,1,10.2
9503-XJUME,4,14.1
4367-NHWMM,0,6.6
3727-RJMEO,0,9.4
3779-OSWCF,0,8.5
6736-DHUQI,0,14.5
3915-ODIYG,0,7.2
1360-RCYRT,0,9.7
2724-FJDYW,1,3.7
4451-RWASJ,0,16.1
6646-VRFOL,1,4.9
3460-TJBWI,1,2.5
5917-HBSDW,0,6.2
5685-IIXLY,0,10.2
5671-UUNXD,0,9.0
0956-ACVZC,0,13.4
2325-NBPZG,0,13.8
4250-ZBWLV,1,9.3
4482-FTFFX,1,2.6
8859-DZTGQ,3,12.1
0440-MOGPM,1,12.7
0020-JDNXP,0,12.6
3752-CQSJI,2,11.1
5025-GOOKI,2,7.4
4698-KVLLG,0,11.8
5095-AESKG,0,8.5
2887-JPYLU,0,8.0
4770-QAZXN,0,4.6
4896-CPRPF,1,13.4
1871-MOWRM,0,12.5
9714-EDSUC,2,5.6
2027-OAQQC,0,10.2
0282-NVSJS,0,8.6
9090-SGQXL,0,4.8
6595-YGXIT,2,7.1
7353-YOWFP,0,15.0
9835-ZIITK,0,9.0
8008-ESFLK,0,11.9
7537-CBQUZ,1,7.3
1555-DJEQW,0,13.9
5649-TJHOV,0,13.0
0519-XUZJU,0,16.7
3363-EWLGO,0,10.9
4750-UKWJK,1,9.2
6338-AVWCY,0,11.1
1689-YQBYY,0,15.1
4487-ZYJZK,0,13.3
2959-FENLU,1,14.9
0708-LGSMF,0,13.1
9253-QXKBE,1,4.9
7634-HLQJR,0,9.9
0487-RPVUM,0,9.3
4079-ULGFR,0,8.2
2516-XSJKX,0,6.8
0057-QBUQH,2,3.1
9445-SZLCH,0,8.0
6599-SFQVE,0,2.9
8331-ZXFOE,0,2.9
4003-FUSHP,1,7.5
0356-ERHVT,0,14.1
7325-ENZFI,1,13.5
4884-ZTHVF,0,11.8
3920-HIHMQ,0,7.9
3055-OYMSE,0,10.2
0613-WUXUM,0,7.7
7568-PODML,0,7.8
4458-KVRBJ,2,7.0
5349-IECLD,0,9.9
1397-XKKWR,0,13.9
3945-GFWQL,0,9.0
8097-OMULG,0,14.2
6013-BHCAW,0,8.5
0401-WDBXM,0,9.7
3387-PLKUI,0,12.1
6096-EGVTU,1,6.2
3797-VTIDR,0,13.3
5081-NWSUP,0,3.3
2580-ATZSQ,0,12.7
8085-MSNLK,0,9.7
9691-HKOVS,0,12.2
9881-VCZEP,0,10.0
9526-BIHHD,0,7.8
8757-TFHHJ,0,8.3
4523-WXCEF,1,1.7
1468-DEFNC,0,9.0
5119-KEPFY,0,7.9
8364-TRMMK,0,8.8
0916-KNFAJ,0,7.4
8319-QBEHW,0,13.4
3063-QFSZL,0,3.3
8775-LHDJH,0,8.4
9625-QNLUX,0,16.2
3097-NQYSN,0,6.1
4024-CSNBY,1,13.1
7110-BDTWG,1,11.3
7493-GVFIO,1,9.0
0690-SRQID,1,15.7
9605-WGJVW,0,10.3
9114-DPSIA,0,16.0
4700-UBQMV,2,9.8
7711-GQBZC,0,5.3
3565-UNOCC,1,11.3
4627-MIHJH,0,20.7
9795-NREXC,1,7.2
8573-CGOCC,0,10.0
7356-AYNJP,0,3.4
9249-FXSCK,0,10.0
5493-SDRDQ,0,17.7
6286-SUUWT,1,6.5
4819-HJPIW,0,15.8
8654-DHAOW,0,6.6
5438-QMDDL,1,12.8
9812-GHVRI,0,8.1
5553-AOINX,0,12.4
1228-ZLNBX,0,7.7
4226-KKDON,0,19.2
3831-YCPUO,0,9.3
7445-WMRBW,1,8.8
3308-DGHKL,2,1.0
9924-JPRMC,1,14.3
0080-EMYVY,1,9.3
6218-KNUBD,0,9.4
7337-CINUD,0,13.9
7609-NRNCA,0,8.6
0623-EJQEG,3,14.9
7153-CHRBV,0,18.1
0871-URUWO,0,14.2
9190-MFJLN,0,15.8
6198-PNNSZ,1,6.3
3317-VLGQT,0,10.5
4132-POCZS,0,7.0
5614-DNZCE,0,7.1
1095-JUDTC,1,7.2
3896-RCYYE,1,9.5
9638-JIQYA,1,13.7
3258-SANFR,0,2.8
3726-TBHQT,0,14.1
3190-ITQXP,0,3.5
0870-VEMYL,1,13.0
4833-QTJNO,0,9.1
3039-MJSLN,2,11.4
0178-CIIKR,0,10.2
5385-SUIRI,0,10.1
3982-XWFZQ,1,11.3
5774-QPLTF,0,8.3
2322-VCZHZ,1,10.4
5010-IPEAQ,0,13.3
4009-ALQFH,0,5.9
6383-ZTSIW,2,12.3
8990-YOZLV,1,15.2
3069-SSVSN,1,12.1
5222-IMUKT,0,12.6
3627-FCRDW,0,10.4
7562-GSUHK,0,7.0
6685-XSHHU,0,10.4
8901-UPRHR,0,15.1
4903-UYAVB,0,11.4
0118-JPNOY,0,14.0
6776-TLWOI,0,9.0
3845-FXCYS,0,11.6
5857-XRECV,1,7.0
0725-CXOTM,1,13.3
4343-EJVQB,1,10.4
9000-PLFUZ,0,13.3
3427-GGZZI,0,10.4
7779-ORAEL,0,13.4
0644-OQMDK,0,9.1
4077-CROMM,1,5.8
3154-CFSZG,0,9.8
2868-MZAGQ,0,8.2
4847-QNOKA,1,7.0
2220-IAHLS,1,17.2
1658-XUHBX,1,13.6
6379-RXJRQ,0,7.1
2378-HTWFW,0,13.2
8650-RHRKE,0,13.4
4377-VDHYI,1,9.8
0475-RIJEP,0,7.3
1260-TTRXI,0,15.7
3719-TDVQB,0,13.0
6328-ZPBGN,1,11.9
0201-MIBOL,0,5.7
4937-QPZPO,0,14.8
2925-VDZHY,0,12.8
6981-TDRFT,0,15.0
3413-CSSTH,0,10.5
8033-VCZGH,1,15.6
4789-KWMXN,0,6.5
0224-NIJLP,0,7.3
7542-CYDDM,0,11.0
4718-WXBGI,1,12.5
2867-UIMSS,0,9.1
8495-PRWFH,0,2.5
0439-IFYUN,0,9.9
5716-LIBJC,0,8.7
2868-LLSKM,0,12.3
8111-RKSPX,0,10.6
2988-QRAJY,0,5.6
1585-MQSSU,2,13.7
0071-NDAFP,0,9.0
2856-NNASM,2,8.9
7328-ZJAJO,0,6.9
6458-CYIDZ,2,7.8
8559-CIZFV,0,7.7
1090-PYKCI,0,12.9
3058-WQDRE,2,11.6
7547-EKNFS,1,10.7
2279-AXJJK,0,4.7
6769-DYBQN,1,8.7
0909-SELIE,1,10.6
3417-TSCIC,1,7.1
1042-HFUCW,1,12.7
4439-JMPMT,0,12.9
6537-OTKMY,0,15.6
8999-EXMNO,0,7.4
6725-TPKJO,1,4.1
2446-BEGGB,0,4.1
7162-WPHPM,0,8.2
1599-MMYRQ,1,8.2
8821-KVZKQ,0,9.9
1496-GGSUK,0,12.1
6434-TTGJP,0,6.5
0042-JVWOJ,1,8.6
0130-SXOUN,0,9.3
2575-GFSOE,0,8.0
2330-PQGDQ,1,9.5
1452-UZOSF,0,14.9
2097-YVPKN,0,8.5
2842-JTCCU,1,12.1
8597-CTXVJ,0,12.8
6631-HMANX,0,3.1
9962-BFPDU,0,10.7
3296-SILRA,0,18.3
9681-OXGVC,0,13.0
6394-HHHZM,0,8.2
5995-LFTLE,0,16.6
5180-UCIIQ,0,10.4
1932-UEDCX,0,14.9
7153-OANIO,0,11.8
5188-HGMLP,0,11.5
0665-XHDJU,1,14.1
6521-YYTYI,0,9.9
8878-HMWBV,0,9.8
8265-HKSOW,0,7.0
3544-FBCAS,0,10.1
5331-RGMTT,1,8.9
4759-PXTAN,0,11.9
7054-DMVAS,0,12.6
3428-MMGUB,0,10.2
6549-BTYPG,0,10.0
7823-JSOAG,0,1.0
3705-RHRFR,0,11.0
9374-YOLBJ,0,15.8
9074-KGVOX,0,11.2
6128-DAFVY,0,7.5
9933-QRGTX,0,9.7
4476-OSWTN,0,8.8
3751-KTZEL,0,8.4
1977-STDKI,0,7.2
5066-GFJMM,1,11.0
2661-GKBTK,0,3.9
0458-HEUZG,0,8.9
7268-WNTCP,0,16.9
0824-VWDPO,1,14.1
8409-WQJUX,0,8.3
2578-JQPHZ,0,8.1
3278-FSIXX,1,12.6
5813-UECBU,2,16.0
0328-GRPMV,0,12.9
9746-UGFAC,1,5.3
2946-KIQSP,0,11.5
0625-AFOHS,0,14.4
6726-WEXXK,0,3.9
4636-OLWOE,1,13.9
4342-HENTK,0,6.1
4685-ERGHK,1,10.0
0885-HMGPY,0,11.8
5003-OKNNK,0,4.3
4195-SMMNX,0,15.6
7208-PSIHR,1,13.1
4012-ZTHBR,0,14.2
0489-WMEMG,0,7.3
7435-ZNUYY,1,13.3
1354-YZFNB,0,15.1
6956-SMUCM,2,10.3
2985-FMWYF,1,5.8
2812-ENYMO,0,9.7
2717-HVIZY,0,14.4
3223-WZWJM,1,4.5
3422-GALYP,0,6.8
9053-JZFKV,0,8.5
2530-ENDWQ,0,12.9
2890-WFBHU,0,5.4
0327-WFZSY,0,8.2
7977-HXJKU,0,3.1
6615-ZGEDR,2,7.6
7033-CLAMM,1,15.2
4023-RTIQM,0,9.2
0864-FVJNJ,1,16.0
7356-IWLFW,0,16.2
9541-PWTWO,0,9.7
3967-VQOGC,0,13.8
7872-RDDLZ,0,5.0
9250-WYPLL,1,12.3
6308-CQRBU,1,17.1
2754-XBHTB,0,7.3
1597-LHYNC,1,5.0
0186-CAERR,1,16.1
3043-SUDUA,2,11.2
5442-BHQNG,0,5.9
2169-RRLFW,0,12.2
5872-OEQNH,1,2.7
3162-KKZXO,1,10.9
7055-VKGDA,0,8.9
0754-UKWQP,2,8.6
8873-GLDMH,0,4.6
5696-JVVQY,0,11.4
8946-BFWSG,2,10.7
7493-TPUWZ,1,6.1
0547-HURJB,1,7.8
8904-OPDCK,0,12.4
8845-LWKGE,0,12.0
1577-HKTFG,0,8.9
8752-STIVR,1,7.3
0691-NIKRI,1,17.1
5022-JNQEQ,1,10.7
4558-FANTW,0,9.6
3249-VHRIP,0,2.0
3736-BLEPA,1,9.1
4701-LKOZD,0,2.2
6603-QWSPR,0,9.1
9921-QFQUL,0,4.3
1929-ZCBHE,1,11.4
4378-MYPGO,0,11.7
8651-ENBZX,1,7.3
4129-LYCOI,1,7.8
7798-JVXYM,0,8.1
8647-SDTWQ,0,13.5
2696-ECXKC,0,5.8
2081-KJSQF,0,16.0
7623-TRNQN,0,6.6
3323-CPBWR,0,11.3
9330-IJWIO,0,5.4
3384-CTMSF,1,17.0
0902-RFHOF,1,14.7
9286-DOJGF,1,4.0
6048-QBXKL,1,6.6
9661-MHUMO,1,10.7
7718-RXDGG,0,15.3
1025-FALIX,1,15.6
3451-VAWLI,0,7.2
3407-QGWLG,1,15.3
1842-EZJMK,0,10.5
2347-WKKAE,0,6.4
8735-DCXNF,2,11.7
3214-IYUUQ,1,5.6
1936-UAFEH,0,4.8
3587-PMCOY,0,9.0
8079-XRJRS,0,10.6
1027-LKKQQ,0,10.6
7148-XZPHA,0,10.1
8073-IJDCM,1,14.0
5309-TAIKL,0,6.1
6856-RAURS,1,13.0
8778-LMWTJ,0,7.6
9717-IOAAF,0,18.6
8884-ADFVN,0,9.0
2845-KDHVX,1,5.9
0848-SOMKO,2,12.7
2720-WGKHP,1,13.5
6734-FQAJX,0,4.7
2869-ADAWR,0,14.4
1535-VTJOQ,0,13.6
6368-TZZDT,0,11.7
0943-ZQPXH,0,10.9
1293-BSEUN,0,9.8
9894-EZEWG,2,11.9
1302-TPUBN,1,11.8
7851-FLGGQ,0,10.8
0637-UBJRP,0,10.3
0940-OUQEC,0,16.1
2378-VTKDH,0,11.3
0927-CNGRH,0,9.9
8608-OZTLB,0,11.3
2335-GSODA,2,13.1
1952-DVVSW,1,4.2
0702-PGIBZ,0,5.9
6656-GULJQ,0,12.6
9853-JFZDU,0,12.8
1963-VAUKV,0,9.3
3777-XROBG,0,13.0
6994-FGRHH,0,9.9
4000-VGMQP,0,8.2
3999-WRNGR,2,13.0
3466-RITXD,0,11.5
2680-XKKNJ,1,3.6
3058-HJCUY,0,11.5
2974-GGUXS,0,6.0
7994-XIRTR,2,14.6
3259-FDWOY,0,7.6
2101-RANCD,1,9.4
7921-BEPCI,0,11.1
0807-ZABDG,1,7.0
8510-TMWYB,0,8.0
3258-ZKPAI,0,18.0
1428-IEDPR,0,10.1
5298-GSTLM,0,6.8
4450-YOOHP,0,14.8
6728-CZFEI,0,5.1
5748-RNCJT,0,11.5
3653-NCRDJ,0,13.8
6121-TNHBO,1,10.7
5119-NZPTV,1,12.8
6519-ZHPXP,1,2.9
7739-LAXOG,0,5.9
3472-QPRCH,0,16.5
8224-UAXBZ,0,13.0
9610-WCESF,0,9.8
9776-CLUJA,0,12.3
2486-WYVVE,0,16.8
3865-ZYKAD,1,1.3
1422-DGUBX,0,12.4
2999-AANRQ,0,5.5
8668-KNZTI,0,4.8
0480-KYJVA,1,4.7
6034-ZRYCV,2,5.5
9746-YKGXB,0,3.9
3926-YZVVX,0,14.8
6000-UKLWI,0,11.9
2079-FBMZK,0,8.9
6332-FBZRI,0,8.5
2096-XOTMO,0,10.9
3266-FTKHB,0,8.1
8221-EQDGL,0,7.2
2346-LOCWC,0,14.1
6608-QQLVK,1,10.6
0298-XACET,1,8.6
7560-QJAVJ,0,8.2
2995-YWTCD,0,15.8
3551-HUAZH,0,8.3
9137-UIYPG,0,13.4
2809-ZMYOQ,0,2.1
5084-OOVCJ,2,14.4
0254-WWRKD,0,15.7
7727-SHVZV,0,11.7
6302-JGYRJ,0,15.1
5339-PXDVH,2,5.6
2205-LPVGL,0,6.4
8782-NUUOL,0,10.2
3685-YLCMQ,1,10.6
7601-WFVZV,0,7.9
4609-KNNWG,1,9.8
4868-AADLV,0,19.4
9529-OFXHY,0,5.0
8634-MPHTR,0,8.7
2669-QVCRG,0,8.1
2478-EEWWM,1,14.2
9174-IHETN,0,13.2
2233-TXSIU,2,8.8
9644-UMGQA,1,2.7
3256-EZDBI,0,8.4
8761-NSOBC,1,8.5
0419-YAAPX,0,9.6
8413-VONUO,0,6.8
0872-CASZJ,1,8.6
4726-DLWQN,0,13.4
8164-OCKUJ,0,11.4
3094-JOJAI,0,5.9
9494-MRNYX,0,8.4
2599-CZABP,1,8.5
7945-PRBVF,0,15.7
4544-RXFMG,1,10.5
0859-YGKFW,0,6.7
1150-FTQGN,0,7.3
9223-UCPVT,0,6.6
7196-LIWRH,0,9.3
5448-VWNAM,0,5.4
1177-XZBJL,0,15.7
3518-FSTWG,1,10.1
9330-VOFSZ,0,14.1
4351-QLCSU,0,9.9
0939-EREMR,1,8.3
9389-ACWBI,1,8.9
5419-JPRRN,0,14.9
3644-QXEHN,1,1.0
2911-IJORQ,0,16.3
5921-NGYRH,0,4.5
2100-BDNSN,0,9.1
5998-DZLYR,0,7.3
0488-GSLFR,0,19.5
9318-NKNFC,0,10.3
